city,county,state,project,Farm,Depth,Depthcode,pH,N,OC,P,Ca,Mg,K,Na,Zn,Cu,Mn,Fe,ID,MAPPING_UN,GEOLOGY,SLOPE,ECOLOGICAL,DRAINAGE,SOIL_PH,PH_DESCRIP,SUITABILIT,SOIL_TEXTU,SOIL_CLASS,VEGETATION,DISTRIBUTI,SOIL_CLA_1,PERCENTAGE,MAJOR_CROP,Depth_2
Robizhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",5.0263,0.074165,1.1646,5.1729,160.45,58.0647,49.505,11.0171,0.915558,0.72701,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kadan,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",5.10394,0.055838,0.553803,3.65519,178.809,46.1076,36.4715,7.38869,0.89466,0.658307,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kadan,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",5.933,0.065204,0.667477,5.39186,270.453,73.1191,49.4859,15.1044,1.05397,0.993211,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kadan,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",6.03258,0.048645,0.670553,3.1985,174.872,75.4461,61.7469,10.9428,0.848971,0.558755,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Robizhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",6.01693,0.052489,0.472055,4.96779,135.963,38.7688,50.0533,7.05008,0.891143,0.419029,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Bitogi,Mokwa,Niger State,OCP fertilizer,Has,0-20 cm,"1",5.98749,0.054208,0.976784,6.2034,298.57,64.1752,65.3198,7.26592,1.03936,0.341038,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Robizhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",6.3012,0.042449,0.56799,3.98594,135.923,55.4624,44.4272,10.0941,0.904227,0.690284,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Robizhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",6.02062,0.038776,0.463728,2.23084,115.12,59.3962,35.0391,20.7981,0.939947,0.873962,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Robizhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",6.12834,0.027455,0.383107,5.04663,158.803,53.9176,37.7576,6.71087,0.889564,0.216401,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Robizhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",6.16214,0.03649,0.5437,1.96849,235.871,42.3783,51.8411,9.55537,0.753072,0.496902,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kwankuruzhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",6.18408,0.027079,0.368965,2.90379,209.175,49.2976,47.2434,11.8029,0.870095,0.521979,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kwankuruzhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",6.22701,0.049195,0.777847,7.11449,343.418,169.089,99.4348,15.4602,0.891121,1.29313,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kwankuruzhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",5.97376,0.043652,0.53692,4.21288,203.916,44.0888,66.0266,11.6135,0.74213,0.594869,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kwankuruzhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",6.02006,0.040163,0.420916,2.46394,144.84,32.4157,15.4824,19.1028,0.607963,0.364941,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kwankuruzhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",5.46153,0.040278,0.513733,3.92422,102.46,59.6039,35.1954,13.2477,0.909768,0.847973,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kwankuruzhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",5.82629,0.037067,0.722932,5.06291,183.139,77.2622,48.2566,11.8259,0.993752,0.481539,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kwankuruzhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",5.91641,0.026371,0.391592,4.56869,200.578,50.7402,44.9012,16.2535,0.59049,0.233709,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kwankuruzhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",6.24402,0.046918,0.417322,2.69859,184.761,46.5814,43.0294,11.4721,0.905664,0.540113,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kwankuruzhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",5.96809,0.049408,0.603927,4.92933,244.851,64.0261,59.9539,11.172,1.10935,0.443599,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kwankuruzhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",5.54583,0.088042,0.703242,3.70492,149.637,59.0411,62.3772,16.2643,0.846974,0.590307,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kwankuruzhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",5.13192,0.064644,0.794667,4.31606,145.958,78.4601,34.5506,8.03062,0.823673,0.747866,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kwankuruzhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",5.18203,0.104597,1.11831,1.58819,141.621,45.2451,50.4348,15.8028,1.25725,0.836836,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kwankuruzhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",6.03165,0.089883,0.913618,3.36857,257.699,74.7111,50.9973,7.103,0.852144,0.821711,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kwankuruzhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",6.14033,0.01631,0.230539,2.73269,138.334,40.7829,35.5654,13.4734,0.549079,0.261798,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kwankuruzhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",5.69337,0.042882,0.579852,3.98519,121.367,70.1136,61.9389,19.7452,0.828153,0.667262,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kwankuruzhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",5.68095,0.032959,0.435529,3.34779,266.373,73.0823,43.9109,9.33965,0.570918,0.846418,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kwankuruzhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",5.7467,0.065937,1.0758,4.99126,298.579,148.157,63.5647,8.51624,1.32242,1.34057,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kwankuruzhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",5.92453,0.03924,0.462075,4.13369,173.262,50.1882,48.8221,13.4506,1.01003,0.731533,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Pizhi,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",5.71357,0.039188,0.691953,4.22469,217.424,63.4066,49.3799,18.2922,0.950458,0.590602,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kadan,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",5.88017,0.042829,0.608403,2.7856,200.451,95.2899,49.8996,18.75,1.0343,0.821288,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kadan,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",6.10212,0.05288,0.680874,3.6536,305.976,54.4093,65.209,12.0239,0.956568,0.568126,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kadan,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",6.07196,0.019516,0.322818,2.06011,202.204,29.776,33.0193,16.736,0.672821,0.251719,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kadan,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",5.90385,0.02976,0.515775,3.49128,182.527,62.1132,47.2294,11.8229,0.815228,0.800695,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
Kadan,Lavun,Niger State,OCP fertilizer,Has,0-20 cm,"1",6.13755,0.051731,0.553083,7.17707,394.396,116.463,67.961,3.01564,0.77627,0.4859,0,0,"251",15d,"Sandstones, Mudstones and Shales",0 - 6%,Savannah Soils,Poorly Drained,6.6 - 7.3,Slightly acidic to Neutral,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Dystropept,Open Savanna woodland,"33,720.12",Dystric Cambisol,"3.65","Vegetables,Sorghum,Yam,Maize,Rice,Cow Pea, Millet,Cotton,  Banana","Deep, Mostly Deep"
,Lavun,Niger State,North central,Enagi,0-15,"1",5.12,0.12,2.15,1,80,2.4,1720.4,11.5,0.948,3.65,0,0.045,"252",21c,Undifferentiated Basement Complex,0 - 6%,Savannah Soils,Well Drained,5.6 - 5.9,Moderately Acidic,Marginally Suitable,Sandy Clay,Oxic Paleustalfs,Grasses,"27,934.31",Ferric Luvisol,"3.02","Yam,Rice,Cass,SugarCan,Millets,Groundnut,Sorghum,Bean,Cowpea,Cotton,Cassava","Deep, Mostly Deep"
,Lavun,Niger State,North central,Enagi,15 - 30,"2",5.11,0.16,2.62,7.34,696,602.4,31.28,220.8,0.798,3.65,0,0.711,"252",21c,Undifferentiated Basement Complex,0 - 6%,Savannah Soils,Well Drained,5.6 - 5.9,Moderately Acidic,Marginally Suitable,Sandy Clay,Oxic Paleustalfs,Grasses,"27,934.31",Ferric Luvisol,"3.02","Yam,Rice,Cass,SugarCan,Millets,Groundnut,Sorghum,Bean,Cowpea,Cotton,Cassava","Deep, Mostly Deep"
,Edati,Niger State,OCP fertilizer,Has,0-20 cm,"1",6.07092,0.027211,0.426425,5.16314,337.904,62.6434,26.1954,11.151,0.753834,0.100464,0,0,"252",21c,Undifferentiated Basement Complex,0 - 6%,Savannah Soils,Well Drained,5.6 - 5.9,Moderately Acidic,Marginally Suitable,Sandy Clay,Oxic Paleustalfs,Grasses,"27,934.31",Ferric Luvisol,"3.02","Yam,Rice,Cass,SugarCan,Millets,Groundnut,Sorghum,Bean,Cowpea,Cotton,Cassava","Deep, Mostly Deep"
,Edati,Niger State,OCP fertilizer,Has,0-20 cm,"1",6.22755,0.022088,0.201953,3.70155,33.5745,16.6742,11.0462,7.76828,0.601092,0.133622,0,0,"252",21c,Undifferentiated Basement Complex,0 - 6%,Savannah Soils,Well Drained,5.6 - 5.9,Moderately Acidic,Marginally Suitable,Sandy Clay,Oxic Paleustalfs,Grasses,"27,934.31",Ferric Luvisol,"3.02","Yam,Rice,Cass,SugarCan,Millets,Groundnut,Sorghum,Bean,Cowpea,Cotton,Cassava","Deep, Mostly Deep"
,Edati,Niger State,OCP fertilizer,Has,0-20 cm,"1",6.04915,0.056513,0.492146,6.01172,19.6668,14.1883,12.3257,7.72552,0.667336,0.249629,0,0,"252",21c,Undifferentiated Basement Complex,0 - 6%,Savannah Soils,Well Drained,5.6 - 5.9,Moderately Acidic,Marginally Suitable,Sandy Clay,Oxic Paleustalfs,Grasses,"27,934.31",Ferric Luvisol,"3.02","Yam,Rice,Cass,SugarCan,Millets,Groundnut,Sorghum,Bean,Cowpea,Cotton,Cassava","Deep, Mostly Deep"
,Edati,Niger State,OCP fertilizer,Has,0-20 cm,"1",5.52443,0.07014,0.879582,2.8705,209.994,149.838,60.2354,9.3789,1.04297,0.94748,0,0,"252",21c,Undifferentiated Basement Complex,0 - 6%,Savannah Soils,Well Drained,5.6 - 5.9,Moderately Acidic,Marginally Suitable,Sandy Clay,Oxic Paleustalfs,Grasses,"27,934.31",Ferric Luvisol,"3.02","Yam,Rice,Cass,SugarCan,Millets,Groundnut,Sorghum,Bean,Cowpea,Cotton,Cassava","Deep, Mostly Deep"
,Edati,Niger State,OCP fertilizer,Has,0-20 cm,"1",5.27967,0.093696,0.67796,5.11002,25.0739,47.8138,55.8369,7.9006,0.87621,1.80731,0,0,"252",21c,Undifferentiated Basement Complex,0 - 6%,Savannah Soils,Well Drained,5.6 - 5.9,Moderately Acidic,Marginally Suitable,Sandy Clay,Oxic Paleustalfs,Grasses,"27,934.31",Ferric Luvisol,"3.02","Yam,Rice,Cass,SugarCan,Millets,Groundnut,Sorghum,Bean,Cowpea,Cotton,Cassava","Deep, Mostly Deep"
Gata,Edati,Niger State,OCP fertilizer,Has,0-20 cm,"1",6.52926,0.056806,1.44971,6.18344,401.755,62.8572,61.3231,10.5634,1.28276,0.332386,0,0,"252",21c,Undifferentiated Basement Complex,0 - 6%,Savannah Soils,Well Drained,5.6 - 5.9,Moderately Acidic,Marginally Suitable,Sandy Clay,Oxic Paleustalfs,Grasses,"27,934.31",Ferric Luvisol,"3.02","Yam,Rice,Cass,SugarCan,Millets,Groundnut,Sorghum,Bean,Cowpea,Cotton,Cassava","Deep, Mostly Deep"
Gata,Edati,Niger State,OCP fertilizer,Has,0-20 cm,"1",6.59724,0.057192,0.605432,10.9439,86.0228,39.7149,14.4634,8.70196,0.916913,0.381061,0,0,"252",21c,Undifferentiated Basement Complex,0 - 6%,Savannah Soils,Well Drained,5.6 - 5.9,Moderately Acidic,Marginally Suitable,Sandy Clay,Oxic Paleustalfs,Grasses,"27,934.31",Ferric Luvisol,"3.02","Yam,Rice,Cass,SugarCan,Millets,Groundnut,Sorghum,Bean,Cowpea,Cotton,Cassava","Deep, Mostly Deep"
Gata,Edati,Niger State,OCP fertilizer,Has,0-20 cm,"1",6.66772,0.052409,0.942612,12.958,448.705,79.1024,54.1158,10.8005,1.02595,0.403869,0,0,"252",21c,Undifferentiated Basement Complex,0 - 6%,Savannah Soils,Well Drained,5.6 - 5.9,Moderately Acidic,Marginally Suitable,Sandy Clay,Oxic Paleustalfs,Grasses,"27,934.31",Ferric Luvisol,"3.02","Yam,Rice,Cass,SugarCan,Millets,Groundnut,Sorghum,Bean,Cowpea,Cotton,Cassava","Deep, Mostly Deep"
Ganegi,Edati,Niger State,OCP fertilizer,Has,0-20 cm,"1",5.24921,0.101889,1.89442,2.77499,313.489,190.827,101.326,8.98927,1.70555,1.4411,0,0,"252",21c,Undifferentiated Basement Complex,0 - 6%,Savannah Soils,Well Drained,5.6 - 5.9,Moderately Acidic,Marginally Suitable,Sandy Clay,Oxic Paleustalfs,Grasses,"27,934.31",Ferric Luvisol,"3.02","Yam,Rice,Cass,SugarCan,Millets,Groundnut,Sorghum,Bean,Cowpea,Cotton,Cassava","Deep, Mostly Deep"
Ganegi,Edati,Niger State,OCP fertilizer,Has,0-20 cm,"1",6.01027,0.078939,1.18167,6.89489,228.575,36.9449,33.7349,13.2057,0.843401,0.378563,0,0,"252",21c,Undifferentiated Basement Complex,0 - 6%,Savannah Soils,Well Drained,5.6 - 5.9,Moderately Acidic,Marginally Suitable,Sandy Clay,Oxic Paleustalfs,Grasses,"27,934.31",Ferric Luvisol,"3.02","Yam,Rice,Cass,SugarCan,Millets,Groundnut,Sorghum,Bean,Cowpea,Cotton,Cassava","Deep, Mostly Deep"
