,index,state,temperature,mean_humidity,mean_rainfall,pH,N,OC,P,K,Na,MAJOR_CROP,avg_depth
11749,11749,11,27.52,54.909000000000006,13.797,5.79539,0.061919,0.547042,3.24392,23.4711,7.81148,12,30.0
11750,11750,11,27.52,54.909000000000006,13.797,5.79539,0.061919,0.547042,3.24392,23.4711,7.81148,4,30.0
11751,11751,11,27.52,54.909000000000006,13.797,6.03737,0.090903,1.07971,4.91465,158.497,14.7029,2,30.0
11752,11752,11,27.52,54.909000000000006,13.797,6.03737,0.090903,1.07971,4.91465,158.497,14.7029,11,30.0
11753,11753,11,27.52,54.909000000000006,13.797,6.03737,0.090903,1.07971,4.91465,158.497,14.7029,1,30.0
11754,11754,11,27.52,54.909000000000006,13.797,6.03737,0.090903,1.07971,4.91465,158.497,14.7029,6,30.0
11755,11755,11,27.52,54.909000000000006,13.797,6.03737,0.090903,1.07971,4.91465,158.497,14.7029,13,30.0
11756,11756,11,27.52,54.909000000000006,13.797,6.03737,0.090903,1.07971,4.91465,158.497,14.7029,12,30.0
11757,11757,11,27.52,54.909000000000006,13.797,6.03737,0.090903,1.07971,4.91465,158.497,14.7029,4,30.0
11758,11758,11,27.52,54.909000000000006,13.797,6.02839,0.101923,1.22705,5.23864,104.237,14.7712,2,30.0
11759,11759,11,27.52,54.909000000000006,13.797,6.02839,0.101923,1.22705,5.23864,104.237,14.7712,11,30.0
11760,11760,11,27.52,54.909000000000006,13.797,6.02839,0.101923,1.22705,5.23864,104.237,14.7712,1,30.0
11761,11761,11,27.52,54.909000000000006,13.797,6.02839,0.101923,1.22705,5.23864,104.237,14.7712,6,30.0
11762,11762,11,27.52,54.909000000000006,13.797,6.02839,0.101923,1.22705,5.23864,104.237,14.7712,13,30.0
11763,11763,11,27.52,54.909000000000006,13.797,6.02839,0.101923,1.22705,5.23864,104.237,14.7712,12,30.0
11764,11764,11,27.52,54.909000000000006,13.797,6.02839,0.101923,1.22705,5.23864,104.237,14.7712,4,30.0
11765,11765,11,27.52,54.909000000000006,13.797,6.02885,0.075117,0.887604,3.81309,42.0634,12.6015,2,30.0
11766,11766,11,27.52,54.909000000000006,13.797,6.02885,0.075117,0.887604,3.81309,42.0634,12.6015,11,30.0
11767,11767,11,27.52,54.909000000000006,13.797,6.02885,0.075117,0.887604,3.81309,42.0634,12.6015,1,30.0
11768,11768,11,27.52,54.909000000000006,13.797,6.02885,0.075117,0.887604,3.81309,42.0634,12.6015,6,30.0
11769,11769,11,27.52,54.909000000000006,13.797,6.02885,0.075117,0.887604,3.81309,42.0634,12.6015,13,30.0
11770,11770,11,27.52,54.909000000000006,13.797,6.02885,0.075117,0.887604,3.81309,42.0634,12.6015,12,30.0
11771,11771,11,27.52,54.909000000000006,13.797,6.02885,0.075117,0.887604,3.81309,42.0634,12.6015,4,30.0
11772,11772,11,27.52,54.909000000000006,13.797,5.74873,0.03434,0.43072,4.87613,79.6718,7.27835,2,10.0
11773,11773,11,27.52,54.909000000000006,13.797,5.74873,0.03434,0.43072,4.87613,79.6718,7.27835,11,10.0
11774,11774,11,27.52,54.909000000000006,13.797,5.74873,0.03434,0.43072,4.87613,79.6718,7.27835,1,10.0
11775,11775,11,27.52,54.909000000000006,13.797,5.74873,0.03434,0.43072,4.87613,79.6718,7.27835,6,10.0
11776,11776,11,27.52,54.909000000000006,13.797,5.74873,0.03434,0.43072,4.87613,79.6718,7.27835,13,10.0
11777,11777,11,27.52,54.909000000000006,13.797,5.74873,0.03434,0.43072,4.87613,79.6718,7.27835,12,10.0
11778,11778,11,27.52,54.909000000000006,13.797,5.74873,0.03434,0.43072,4.87613,79.6718,7.27835,4,10.0
11779,11779,11,27.52,54.909000000000006,13.797,6.11647,0.060622,0.593112,7.15207,94.5962,11.8226,2,10.0
11780,11780,11,27.52,54.909000000000006,13.797,6.11647,0.060622,0.593112,7.15207,94.5962,11.8226,11,10.0
11781,11781,11,27.52,54.909000000000006,13.797,6.11647,0.060622,0.593112,7.15207,94.5962,11.8226,1,10.0
11782,11782,11,27.52,54.909000000000006,13.797,6.11647,0.060622,0.593112,7.15207,94.5962,11.8226,6,10.0
11783,11783,11,27.52,54.909000000000006,13.797,6.11647,0.060622,0.593112,7.15207,94.5962,11.8226,13,10.0
11784,11784,11,27.52,54.909000000000006,13.797,6.11647,0.060622,0.593112,7.15207,94.5962,11.8226,12,10.0
11785,11785,11,27.52,54.909000000000006,13.797,6.11647,0.060622,0.593112,7.15207,94.5962,11.8226,4,10.0
11786,11786,11,27.52,54.909000000000006,13.797,5.70886,0.053959,0.729723,3.70179,48.9025,7.27149,2,10.0
11787,11787,11,27.52,54.909000000000006,13.797,5.70886,0.053959,0.729723,3.70179,48.9025,7.27149,11,10.0
11788,11788,11,27.52,54.909000000000006,13.797,5.70886,0.053959,0.729723,3.70179,48.9025,7.27149,1,10.0
11789,11789,11,27.52,54.909000000000006,13.797,5.70886,0.053959,0.729723,3.70179,48.9025,7.27149,6,10.0
11790,11790,11,27.52,54.909000000000006,13.797,5.70886,0.053959,0.729723,3.70179,48.9025,7.27149,13,10.0
11791,11791,11,27.52,54.909000000000006,13.797,5.70886,0.053959,0.729723,3.70179,48.9025,7.27149,12,10.0
11792,11792,11,27.52,54.909000000000006,13.797,5.70886,0.053959,0.729723,3.70179,48.9025,7.27149,4,10.0
11793,11793,11,27.52,54.909000000000006,13.797,6.05603,0.072374,0.758246,5.77847,62.6335,10.1583,2,10.0
11794,11794,11,27.52,54.909000000000006,13.797,6.05603,0.072374,0.758246,5.77847,62.6335,10.1583,11,10.0
11795,11795,11,27.52,54.909000000000006,13.797,6.05603,0.072374,0.758246,5.77847,62.6335,10.1583,1,10.0
11796,11796,11,27.52,54.909000000000006,13.797,6.05603,0.072374,0.758246,5.77847,62.6335,10.1583,6,10.0
11797,11797,11,27.52,54.909000000000006,13.797,6.05603,0.072374,0.758246,5.77847,62.6335,10.1583,13,10.0
11798,11798,11,27.52,54.909000000000006,13.797,6.05603,0.072374,0.758246,5.77847,62.6335,10.1583,12,10.0
11799,11799,11,27.52,54.909000000000006,13.797,6.05603,0.072374,0.758246,5.77847,62.6335,10.1583,4,10.0
11800,11800,11,27.52,54.909000000000006,13.797,5.69892,0.035777,0.539773,5.22837,45.7424,10.0326,2,10.0
11801,11801,11,27.52,54.909000000000006,13.797,5.69892,0.035777,0.539773,5.22837,45.7424,10.0326,11,10.0
11802,11802,11,27.52,54.909000000000006,13.797,5.69892,0.035777,0.539773,5.22837,45.7424,10.0326,1,10.0
11803,11803,11,27.52,54.909000000000006,13.797,5.69892,0.035777,0.539773,5.22837,45.7424,10.0326,6,10.0
11804,11804,11,27.52,54.909000000000006,13.797,5.69892,0.035777,0.539773,5.22837,45.7424,10.0326,13,10.0
11805,11805,11,27.52,54.909000000000006,13.797,5.69892,0.035777,0.539773,5.22837,45.7424,10.0326,12,10.0
11806,11806,11,27.52,54.909000000000006,13.797,5.69892,0.035777,0.539773,5.22837,45.7424,10.0326,4,10.0
11807,11807,11,27.52,54.909000000000006,13.797,5.73852,0.062228,0.659063,3.81097,96.7178,9.44392,2,10.0
11808,11808,11,27.52,54.909000000000006,13.797,5.73852,0.062228,0.659063,3.81097,96.7178,9.44392,11,10.0
11809,11809,11,27.52,54.909000000000006,13.797,5.73852,0.062228,0.659063,3.81097,96.7178,9.44392,1,10.0
11810,11810,11,27.52,54.909000000000006,13.797,5.73852,0.062228,0.659063,3.81097,96.7178,9.44392,6,10.0
11811,11811,11,27.52,54.909000000000006,13.797,5.73852,0.062228,0.659063,3.81097,96.7178,9.44392,13,10.0
11812,11812,11,27.52,54.909000000000006,13.797,5.73852,0.062228,0.659063,3.81097,96.7178,9.44392,12,10.0
11813,11813,11,27.52,54.909000000000006,13.797,5.73852,0.062228,0.659063,3.81097,96.7178,9.44392,4,10.0
11814,11814,11,27.52,54.909000000000006,13.797,5.8626,0.11489,0.961301,7.90114,84.0857,9.52256,2,10.0
11815,11815,11,27.52,54.909000000000006,13.797,5.8626,0.11489,0.961301,7.90114,84.0857,9.52256,11,10.0
11816,11816,11,27.52,54.909000000000006,13.797,5.8626,0.11489,0.961301,7.90114,84.0857,9.52256,1,10.0
11817,11817,11,27.52,54.909000000000006,13.797,5.8626,0.11489,0.961301,7.90114,84.0857,9.52256,6,10.0
11818,11818,11,27.52,54.909000000000006,13.797,5.8626,0.11489,0.961301,7.90114,84.0857,9.52256,13,10.0
11819,11819,11,27.52,54.909000000000006,13.797,5.8626,0.11489,0.961301,7.90114,84.0857,9.52256,12,10.0
11820,11820,11,27.52,54.909000000000006,13.797,5.8626,0.11489,0.961301,7.90114,84.0857,9.52256,4,10.0
11821,11821,11,27.52,54.909000000000006,13.797,6.2049,0.150328,2.03264,7.22556,157.213,7.44487,2,10.0
11822,11822,11,27.52,54.909000000000006,13.797,6.2049,0.150328,2.03264,7.22556,157.213,7.44487,11,10.0
11823,11823,11,27.52,54.909000000000006,13.797,6.2049,0.150328,2.03264,7.22556,157.213,7.44487,1,10.0
11824,11824,11,27.52,54.909000000000006,13.797,6.2049,0.150328,2.03264,7.22556,157.213,7.44487,6,10.0
11825,11825,11,27.52,54.909000000000006,13.797,6.2049,0.150328,2.03264,7.22556,157.213,7.44487,13,10.0
11826,11826,11,27.52,54.909000000000006,13.797,6.2049,0.150328,2.03264,7.22556,157.213,7.44487,12,10.0
11827,11827,11,27.52,54.909000000000006,13.797,6.2049,0.150328,2.03264,7.22556,157.213,7.44487,4,10.0
11828,11828,11,27.52,54.909000000000006,13.797,5.85481,0.114044,1.40487,5.01136,105.092,9.10111,2,10.0
11829,11829,11,27.52,54.909000000000006,13.797,5.85481,0.114044,1.40487,5.01136,105.092,9.10111,11,10.0
11830,11830,11,27.52,54.909000000000006,13.797,5.85481,0.114044,1.40487,5.01136,105.092,9.10111,1,10.0
11831,11831,11,27.52,54.909000000000006,13.797,5.85481,0.114044,1.40487,5.01136,105.092,9.10111,6,10.0
11832,11832,11,27.52,54.909000000000006,13.797,5.85481,0.114044,1.40487,5.01136,105.092,9.10111,13,10.0
11833,11833,11,27.52,54.909000000000006,13.797,5.85481,0.114044,1.40487,5.01136,105.092,9.10111,12,10.0
11834,11834,11,27.52,54.909000000000006,13.797,5.85481,0.114044,1.40487,5.01136,105.092,9.10111,4,10.0
11835,11835,11,27.52,54.909000000000006,13.797,5.79913,0.081483,1.04896,6.86564,77.8565,10.2214,2,10.0
11836,11836,11,27.52,54.909000000000006,13.797,5.79913,0.081483,1.04896,6.86564,77.8565,10.2214,11,10.0
11837,11837,11,27.52,54.909000000000006,13.797,5.79913,0.081483,1.04896,6.86564,77.8565,10.2214,1,10.0
11838,11838,11,27.52,54.909000000000006,13.797,5.79913,0.081483,1.04896,6.86564,77.8565,10.2214,6,10.0
11839,11839,11,27.52,54.909000000000006,13.797,5.79913,0.081483,1.04896,6.86564,77.8565,10.2214,13,10.0
11840,11840,11,27.52,54.909000000000006,13.797,5.79913,0.081483,1.04896,6.86564,77.8565,10.2214,12,10.0
11841,11841,11,27.52,54.909000000000006,13.797,5.79913,0.081483,1.04896,6.86564,77.8565,10.2214,4,10.0
11842,11842,11,27.52,54.909000000000006,13.797,5.52832,0.099369,1.05377,4.62096,82.8076,9.48002,2,10.0
11843,11843,11,27.52,54.909000000000006,13.797,5.52832,0.099369,1.05377,4.62096,82.8076,9.48002,11,10.0
11844,11844,11,27.52,54.909000000000006,13.797,5.52832,0.099369,1.05377,4.62096,82.8076,9.48002,1,10.0
11845,11845,11,27.52,54.909000000000006,13.797,5.52832,0.099369,1.05377,4.62096,82.8076,9.48002,6,10.0
11846,11846,11,27.52,54.909000000000006,13.797,5.52832,0.099369,1.05377,4.62096,82.8076,9.48002,13,10.0
11847,11847,11,27.52,54.909000000000006,13.797,5.52832,0.099369,1.05377,4.62096,82.8076,9.48002,12,10.0
11848,11848,11,27.52,54.909000000000006,13.797,5.52832,0.099369,1.05377,4.62096,82.8076,9.48002,4,10.0
11849,11849,11,27.52,54.909000000000006,13.797,5.89123,0.147387,1.74175,3.77927,82.3879,8.58155,2,10.0
11850,11850,11,27.52,54.909000000000006,13.797,5.89123,0.147387,1.74175,3.77927,82.3879,8.58155,11,10.0
11851,11851,11,27.52,54.909000000000006,13.797,5.89123,0.147387,1.74175,3.77927,82.3879,8.58155,1,10.0
11852,11852,11,27.52,54.909000000000006,13.797,5.89123,0.147387,1.74175,3.77927,82.3879,8.58155,6,10.0
11853,11853,11,27.52,54.909000000000006,13.797,5.89123,0.147387,1.74175,3.77927,82.3879,8.58155,13,10.0
11854,11854,11,27.52,54.909000000000006,13.797,5.89123,0.147387,1.74175,3.77927,82.3879,8.58155,12,10.0
11855,11855,11,27.52,54.909000000000006,13.797,5.89123,0.147387,1.74175,3.77927,82.3879,8.58155,4,10.0
11856,11856,11,27.52,54.909000000000006,13.797,4.85126,0.195029,2.04982,4.27453,60.5407,10.0379,2,10.0
11857,11857,11,27.52,54.909000000000006,13.797,4.85126,0.195029,2.04982,4.27453,60.5407,10.0379,11,10.0
11858,11858,11,27.52,54.909000000000006,13.797,4.85126,0.195029,2.04982,4.27453,60.5407,10.0379,1,10.0
11859,11859,11,27.52,54.909000000000006,13.797,4.85126,0.195029,2.04982,4.27453,60.5407,10.0379,6,10.0
11860,11860,11,27.52,54.909000000000006,13.797,4.85126,0.195029,2.04982,4.27453,60.5407,10.0379,13,10.0
11861,11861,11,27.52,54.909000000000006,13.797,4.85126,0.195029,2.04982,4.27453,60.5407,10.0379,12,10.0
11862,11862,11,27.52,54.909000000000006,13.797,4.85126,0.195029,2.04982,4.27453,60.5407,10.0379,4,10.0
11863,11863,11,27.52,54.909000000000006,13.797,5.74843,0.114611,1.47788,5.36155,58.6451,15.4049,2,10.0
11864,11864,11,27.52,54.909000000000006,13.797,5.74843,0.114611,1.47788,5.36155,58.6451,15.4049,11,10.0
11865,11865,11,27.52,54.909000000000006,13.797,5.74843,0.114611,1.47788,5.36155,58.6451,15.4049,1,10.0
11866,11866,11,27.52,54.909000000000006,13.797,5.74843,0.114611,1.47788,5.36155,58.6451,15.4049,6,10.0
11867,11867,11,27.52,54.909000000000006,13.797,5.74843,0.114611,1.47788,5.36155,58.6451,15.4049,13,10.0
11868,11868,11,27.52,54.909000000000006,13.797,5.74843,0.114611,1.47788,5.36155,58.6451,15.4049,12,10.0
11869,11869,11,27.52,54.909000000000006,13.797,5.74843,0.114611,1.47788,5.36155,58.6451,15.4049,4,10.0
11870,11870,11,27.52,54.909000000000006,13.797,5.7159,0.039576,0.527622,3.041,31.5991,10.7312,2,10.0
11871,11871,11,27.52,54.909000000000006,13.797,5.7159,0.039576,0.527622,3.041,31.5991,10.7312,11,10.0
11872,11872,11,27.52,54.909000000000006,13.797,5.7159,0.039576,0.527622,3.041,31.5991,10.7312,1,10.0
11873,11873,11,27.52,54.909000000000006,13.797,5.7159,0.039576,0.527622,3.041,31.5991,10.7312,6,10.0
11874,11874,11,27.52,54.909000000000006,13.797,5.7159,0.039576,0.527622,3.041,31.5991,10.7312,13,10.0
11875,11875,11,27.52,54.909000000000006,13.797,5.7159,0.039576,0.527622,3.041,31.5991,10.7312,12,10.0
11876,11876,11,27.52,54.909000000000006,13.797,5.7159,0.039576,0.527622,3.041,31.5991,10.7312,4,10.0
11877,11877,11,27.52,54.909000000000006,13.797,6.23203,0.07267,0.986619,6.87528,90.6609,10.3054,2,10.0
11878,11878,11,27.52,54.909000000000006,13.797,6.23203,0.07267,0.986619,6.87528,90.6609,10.3054,11,10.0
11879,11879,11,27.52,54.909000000000006,13.797,6.23203,0.07267,0.986619,6.87528,90.6609,10.3054,1,10.0
11880,11880,11,27.52,54.909000000000006,13.797,6.23203,0.07267,0.986619,6.87528,90.6609,10.3054,6,10.0
11881,11881,11,27.52,54.909000000000006,13.797,6.23203,0.07267,0.986619,6.87528,90.6609,10.3054,13,10.0
11882,11882,11,27.52,54.909000000000006,13.797,6.23203,0.07267,0.986619,6.87528,90.6609,10.3054,12,10.0
11883,11883,11,27.52,54.909000000000006,13.797,6.23203,0.07267,0.986619,6.87528,90.6609,10.3054,4,10.0
11884,11884,11,27.52,54.909000000000006,13.797,5.52,0.07,1.09,4.41,80.38,9.69,2,10.0
11885,11885,11,27.52,54.909000000000006,13.797,5.52,0.07,1.09,4.41,80.38,9.69,11,10.0
11886,11886,11,27.52,54.909000000000006,13.797,5.52,0.07,1.09,4.41,80.38,9.69,1,10.0
11887,11887,11,27.52,54.909000000000006,13.797,5.52,0.07,1.09,4.41,80.38,9.69,6,10.0
11888,11888,11,27.52,54.909000000000006,13.797,5.52,0.07,1.09,4.41,80.38,9.69,13,10.0
11889,11889,11,27.52,54.909000000000006,13.797,5.52,0.07,1.09,4.41,80.38,9.69,12,10.0
11890,11890,11,27.52,54.909000000000006,13.797,5.52,0.07,1.09,4.41,80.38,9.69,4,10.0
11891,11891,11,27.52,54.909000000000006,13.797,6.0593,0.132029,1.11455,1.89623,105.003,15.5821,2,10.0
11892,11892,11,27.52,54.909000000000006,13.797,6.0593,0.132029,1.11455,1.89623,105.003,15.5821,11,10.0
11893,11893,11,27.52,54.909000000000006,13.797,6.0593,0.132029,1.11455,1.89623,105.003,15.5821,1,10.0
11894,11894,11,27.52,54.909000000000006,13.797,6.0593,0.132029,1.11455,1.89623,105.003,15.5821,6,10.0
11895,11895,11,27.52,54.909000000000006,13.797,6.0593,0.132029,1.11455,1.89623,105.003,15.5821,13,10.0
11896,11896,11,27.52,54.909000000000006,13.797,6.0593,0.132029,1.11455,1.89623,105.003,15.5821,12,10.0
11897,11897,11,27.52,54.909000000000006,13.797,6.0593,0.132029,1.11455,1.89623,105.003,15.5821,4,10.0
11898,11898,11,27.52,54.909000000000006,13.797,5.91194,0.082343,1.23509,3.0869,103.132,15.5861,2,10.0
11899,11899,11,27.52,54.909000000000006,13.797,5.91194,0.082343,1.23509,3.0869,103.132,15.5861,11,10.0
11900,11900,11,27.52,54.909000000000006,13.797,5.91194,0.082343,1.23509,3.0869,103.132,15.5861,1,10.0
11901,11901,11,27.52,54.909000000000006,13.797,5.91194,0.082343,1.23509,3.0869,103.132,15.5861,6,10.0
11902,11902,11,27.52,54.909000000000006,13.797,5.91194,0.082343,1.23509,3.0869,103.132,15.5861,13,10.0
11903,11903,11,27.52,54.909000000000006,13.797,5.91194,0.082343,1.23509,3.0869,103.132,15.5861,12,10.0
11904,11904,11,27.52,54.909000000000006,13.797,5.91194,0.082343,1.23509,3.0869,103.132,15.5861,4,10.0
11905,11905,11,27.52,54.909000000000006,13.797,5.69419,0.140102,1.25876,2.3973,56.1951,9.69501,2,10.0
11906,11906,11,27.52,54.909000000000006,13.797,5.69419,0.140102,1.25876,2.3973,56.1951,9.69501,11,10.0
11907,11907,11,27.52,54.909000000000006,13.797,5.69419,0.140102,1.25876,2.3973,56.1951,9.69501,1,10.0
11908,11908,11,27.52,54.909000000000006,13.797,5.69419,0.140102,1.25876,2.3973,56.1951,9.69501,6,10.0
11909,11909,11,27.52,54.909000000000006,13.797,5.69419,0.140102,1.25876,2.3973,56.1951,9.69501,13,10.0
11910,11910,11,27.52,54.909000000000006,13.797,5.69419,0.140102,1.25876,2.3973,56.1951,9.69501,12,10.0
11911,11911,11,27.52,54.909000000000006,13.797,5.69419,0.140102,1.25876,2.3973,56.1951,9.69501,4,10.0
11912,11912,11,27.52,54.909000000000006,13.797,5.96538,0.036119,0.525984,4.45716,38.5883,9.51716,2,10.0
11913,11913,11,27.52,54.909000000000006,13.797,5.96538,0.036119,0.525984,4.45716,38.5883,9.51716,11,10.0
11914,11914,11,27.52,54.909000000000006,13.797,5.96538,0.036119,0.525984,4.45716,38.5883,9.51716,1,10.0
11915,11915,11,27.52,54.909000000000006,13.797,5.96538,0.036119,0.525984,4.45716,38.5883,9.51716,6,10.0
11916,11916,11,27.52,54.909000000000006,13.797,5.96538,0.036119,0.525984,4.45716,38.5883,9.51716,13,10.0
11917,11917,11,27.52,54.909000000000006,13.797,5.96538,0.036119,0.525984,4.45716,38.5883,9.51716,12,10.0
11918,11918,11,27.52,54.909000000000006,13.797,5.96538,0.036119,0.525984,4.45716,38.5883,9.51716,4,10.0
11919,11919,11,27.52,54.909000000000006,13.797,6.17638,0.059567,0.679034,6.99042,51.267,11.2687,2,10.0
11920,11920,11,27.52,54.909000000000006,13.797,6.17638,0.059567,0.679034,6.99042,51.267,11.2687,11,10.0
11921,11921,11,27.52,54.909000000000006,13.797,6.17638,0.059567,0.679034,6.99042,51.267,11.2687,1,10.0
11922,11922,11,27.52,54.909000000000006,13.797,6.17638,0.059567,0.679034,6.99042,51.267,11.2687,6,10.0
11923,11923,11,27.52,54.909000000000006,13.797,6.17638,0.059567,0.679034,6.99042,51.267,11.2687,13,10.0
11924,11924,11,27.52,54.909000000000006,13.797,6.17638,0.059567,0.679034,6.99042,51.267,11.2687,12,10.0
11925,11925,11,27.52,54.909000000000006,13.797,6.17638,0.059567,0.679034,6.99042,51.267,11.2687,4,10.0
11926,11926,11,27.52,54.909000000000006,13.797,6.08635,0.053966,0.892515,4.01863,83.2719,14.9584,2,10.0
11927,11927,11,27.52,54.909000000000006,13.797,6.08635,0.053966,0.892515,4.01863,83.2719,14.9584,11,10.0
11928,11928,11,27.52,54.909000000000006,13.797,6.08635,0.053966,0.892515,4.01863,83.2719,14.9584,1,10.0
11929,11929,11,27.52,54.909000000000006,13.797,6.08635,0.053966,0.892515,4.01863,83.2719,14.9584,6,10.0
11930,11930,11,27.52,54.909000000000006,13.797,6.08635,0.053966,0.892515,4.01863,83.2719,14.9584,13,10.0
11931,11931,11,27.52,54.909000000000006,13.797,6.08635,0.053966,0.892515,4.01863,83.2719,14.9584,12,10.0
11932,11932,11,27.52,54.909000000000006,13.797,6.08635,0.053966,0.892515,4.01863,83.2719,14.9584,4,10.0
11933,11933,11,27.52,54.909000000000006,13.797,5.75616,0.052921,0.740618,2.68783,82.8204,15.5306,2,10.0
11934,11934,11,27.52,54.909000000000006,13.797,5.75616,0.052921,0.740618,2.68783,82.8204,15.5306,11,10.0
11935,11935,11,27.52,54.909000000000006,13.797,5.75616,0.052921,0.740618,2.68783,82.8204,15.5306,1,10.0
11936,11936,11,27.52,54.909000000000006,13.797,5.75616,0.052921,0.740618,2.68783,82.8204,15.5306,6,10.0
11937,11937,11,27.52,54.909000000000006,13.797,5.75616,0.052921,0.740618,2.68783,82.8204,15.5306,13,10.0
11938,11938,11,27.52,54.909000000000006,13.797,5.75616,0.052921,0.740618,2.68783,82.8204,15.5306,12,10.0
11939,11939,11,27.52,54.909000000000006,13.797,5.75616,0.052921,0.740618,2.68783,82.8204,15.5306,4,10.0
11940,11940,11,27.52,54.909000000000006,13.797,5.74373,0.073613,1.19301,6.23327,107.627,9.96515,2,10.0
11941,11941,11,27.52,54.909000000000006,13.797,5.74373,0.073613,1.19301,6.23327,107.627,9.96515,11,10.0
11942,11942,11,27.52,54.909000000000006,13.797,5.74373,0.073613,1.19301,6.23327,107.627,9.96515,1,10.0
11943,11943,11,27.52,54.909000000000006,13.797,5.74373,0.073613,1.19301,6.23327,107.627,9.96515,6,10.0
11944,11944,11,27.52,54.909000000000006,13.797,5.74373,0.073613,1.19301,6.23327,107.627,9.96515,13,10.0
11945,11945,11,27.52,54.909000000000006,13.797,5.74373,0.073613,1.19301,6.23327,107.627,9.96515,12,10.0
11946,11946,11,27.52,54.909000000000006,13.797,5.74373,0.073613,1.19301,6.23327,107.627,9.96515,4,10.0
11947,11947,11,27.52,54.909000000000006,13.797,5.69295,0.037111,0.623354,3.30593,50.0455,9.32003,2,10.0
11948,11948,11,27.52,54.909000000000006,13.797,5.69295,0.037111,0.623354,3.30593,50.0455,9.32003,11,10.0
11949,11949,11,27.52,54.909000000000006,13.797,5.69295,0.037111,0.623354,3.30593,50.0455,9.32003,1,10.0
11950,11950,11,27.52,54.909000000000006,13.797,5.69295,0.037111,0.623354,3.30593,50.0455,9.32003,6,10.0
11951,11951,11,27.52,54.909000000000006,13.797,5.69295,0.037111,0.623354,3.30593,50.0455,9.32003,13,10.0
