,index,state,rainfall,temperature,mean_humidity,mean_rainfall,Farm,pH,N,OC,P,Ca,Mg,K,Na,Zn,Cu,Mn,Fe,VEGETATION,MAJOR_CROP,slope,avg_depth,avg_soil_ph
16914,16914,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.93046,0.046527,0.653605,5.16406,193.436,48.9821,60.3379,8.97531,1.50839,0.43402,114.973,101.045,17,11,2.0,10.0,6.2
16915,16915,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.93046,0.046527,0.653605,5.16406,193.436,48.9821,60.3379,8.97531,1.50839,0.43402,114.973,101.045,17,13,2.0,10.0,6.2
16916,16916,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.93046,0.046527,0.653605,5.16406,193.436,48.9821,60.3379,8.97531,1.50839,0.43402,114.973,101.045,17,2,2.0,10.0,6.2
16917,16917,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.93046,0.046527,0.653605,5.16406,193.436,48.9821,60.3379,8.97531,1.50839,0.43402,114.973,101.045,17,1,2.0,10.0,6.2
16918,16918,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.93046,0.046527,0.653605,5.16406,193.436,48.9821,60.3379,8.97531,1.50839,0.43402,114.973,101.045,17,14,2.0,10.0,6.2
16919,16919,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.93046,0.046527,0.653605,5.16406,193.436,48.9821,60.3379,8.97531,1.50839,0.43402,114.973,101.045,17,9,2.0,10.0,6.2
16920,16920,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.16475,0.024732,0.312303,4.22225,82.9492,36.5559,30.2331,10.8699,0.945863,0.079074,77.9649,55.3142,17,11,2.0,10.0,6.2
16921,16921,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.16475,0.024732,0.312303,4.22225,82.9492,36.5559,30.2331,10.8699,0.945863,0.079074,77.9649,55.3142,17,13,2.0,10.0,6.2
16922,16922,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.16475,0.024732,0.312303,4.22225,82.9492,36.5559,30.2331,10.8699,0.945863,0.079074,77.9649,55.3142,17,2,2.0,10.0,6.2
16923,16923,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.16475,0.024732,0.312303,4.22225,82.9492,36.5559,30.2331,10.8699,0.945863,0.079074,77.9649,55.3142,17,1,2.0,10.0,6.2
16924,16924,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.16475,0.024732,0.312303,4.22225,82.9492,36.5559,30.2331,10.8699,0.945863,0.079074,77.9649,55.3142,17,14,2.0,10.0,6.2
16925,16925,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.16475,0.024732,0.312303,4.22225,82.9492,36.5559,30.2331,10.8699,0.945863,0.079074,77.9649,55.3142,17,9,2.0,10.0,6.2
16926,16926,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.69375,0.02537,0.435399,2.67976,179.253,34.2645,31.2992,11.0594,1.14354,0.316836,97.4432,65.8194,17,11,2.0,10.0,6.2
16927,16927,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.69375,0.02537,0.435399,2.67976,179.253,34.2645,31.2992,11.0594,1.14354,0.316836,97.4432,65.8194,17,13,2.0,10.0,6.2
16928,16928,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.69375,0.02537,0.435399,2.67976,179.253,34.2645,31.2992,11.0594,1.14354,0.316836,97.4432,65.8194,17,2,2.0,10.0,6.2
16929,16929,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.69375,0.02537,0.435399,2.67976,179.253,34.2645,31.2992,11.0594,1.14354,0.316836,97.4432,65.8194,17,1,2.0,10.0,6.2
16930,16930,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.69375,0.02537,0.435399,2.67976,179.253,34.2645,31.2992,11.0594,1.14354,0.316836,97.4432,65.8194,17,14,2.0,10.0,6.2
16931,16931,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.69375,0.02537,0.435399,2.67976,179.253,34.2645,31.2992,11.0594,1.14354,0.316836,97.4432,65.8194,17,9,2.0,10.0,6.2
16932,16932,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.34745,0.034567,0.555456,3.15785,72.9567,62.9014,39.5672,11.0054,1.27524,0.357619,96.2051,91.6899,17,11,2.0,10.0,6.2
16933,16933,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.34745,0.034567,0.555456,3.15785,72.9567,62.9014,39.5672,11.0054,1.27524,0.357619,96.2051,91.6899,17,13,2.0,10.0,6.2
16934,16934,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.34745,0.034567,0.555456,3.15785,72.9567,62.9014,39.5672,11.0054,1.27524,0.357619,96.2051,91.6899,17,2,2.0,10.0,6.2
16935,16935,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.34745,0.034567,0.555456,3.15785,72.9567,62.9014,39.5672,11.0054,1.27524,0.357619,96.2051,91.6899,17,1,2.0,10.0,6.2
16936,16936,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.34745,0.034567,0.555456,3.15785,72.9567,62.9014,39.5672,11.0054,1.27524,0.357619,96.2051,91.6899,17,14,2.0,10.0,6.2
16937,16937,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.34745,0.034567,0.555456,3.15785,72.9567,62.9014,39.5672,11.0054,1.27524,0.357619,96.2051,91.6899,17,9,2.0,10.0,6.2
16938,16938,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.72915,0.048058,0.539394,3.39266,272.06,75.0353,43.6923,7.24972,1.3449,0.440623,114.769,119.515,17,11,2.0,10.0,6.2
16939,16939,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.72915,0.048058,0.539394,3.39266,272.06,75.0353,43.6923,7.24972,1.3449,0.440623,114.769,119.515,17,13,2.0,10.0,6.2
16940,16940,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.72915,0.048058,0.539394,3.39266,272.06,75.0353,43.6923,7.24972,1.3449,0.440623,114.769,119.515,17,2,2.0,10.0,6.2
16941,16941,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.72915,0.048058,0.539394,3.39266,272.06,75.0353,43.6923,7.24972,1.3449,0.440623,114.769,119.515,17,1,2.0,10.0,6.2
16942,16942,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.72915,0.048058,0.539394,3.39266,272.06,75.0353,43.6923,7.24972,1.3449,0.440623,114.769,119.515,17,14,2.0,10.0,6.2
16943,16943,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.72915,0.048058,0.539394,3.39266,272.06,75.0353,43.6923,7.24972,1.3449,0.440623,114.769,119.515,17,9,2.0,10.0,6.2
16944,16944,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.89193,0.046116,0.627229,3.76682,178.535,68.271,53.6982,9.53041,1.13543,0.316665,84.2718,105.502,17,11,2.0,10.0,6.2
16945,16945,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.89193,0.046116,0.627229,3.76682,178.535,68.271,53.6982,9.53041,1.13543,0.316665,84.2718,105.502,17,13,2.0,10.0,6.2
16946,16946,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.89193,0.046116,0.627229,3.76682,178.535,68.271,53.6982,9.53041,1.13543,0.316665,84.2718,105.502,17,2,2.0,10.0,6.2
16947,16947,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.89193,0.046116,0.627229,3.76682,178.535,68.271,53.6982,9.53041,1.13543,0.316665,84.2718,105.502,17,1,2.0,10.0,6.2
16948,16948,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.89193,0.046116,0.627229,3.76682,178.535,68.271,53.6982,9.53041,1.13543,0.316665,84.2718,105.502,17,14,2.0,10.0,6.2
16949,16949,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.89193,0.046116,0.627229,3.76682,178.535,68.271,53.6982,9.53041,1.13543,0.316665,84.2718,105.502,17,9,2.0,10.0,6.2
16950,16950,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.77806,0.018084,0.275277,2.80897,119.969,23.7861,24.9802,9.29139,0.85767,0.200921,72.6657,52.6721,17,11,2.0,10.0,6.2
16951,16951,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.77806,0.018084,0.275277,2.80897,119.969,23.7861,24.9802,9.29139,0.85767,0.200921,72.6657,52.6721,17,13,2.0,10.0,6.2
16952,16952,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.77806,0.018084,0.275277,2.80897,119.969,23.7861,24.9802,9.29139,0.85767,0.200921,72.6657,52.6721,17,2,2.0,10.0,6.2
16953,16953,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.77806,0.018084,0.275277,2.80897,119.969,23.7861,24.9802,9.29139,0.85767,0.200921,72.6657,52.6721,17,1,2.0,10.0,6.2
16954,16954,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.77806,0.018084,0.275277,2.80897,119.969,23.7861,24.9802,9.29139,0.85767,0.200921,72.6657,52.6721,17,14,2.0,10.0,6.2
16955,16955,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.77806,0.018084,0.275277,2.80897,119.969,23.7861,24.9802,9.29139,0.85767,0.200921,72.6657,52.6721,17,9,2.0,10.0,6.2
16956,16956,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.44867,0.046416,0.950019,4.02686,414.357,89.4716,49.6162,7.55696,1.14231,0.719708,106.429,123.644,17,11,2.0,10.0,6.2
16957,16957,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.44867,0.046416,0.950019,4.02686,414.357,89.4716,49.6162,7.55696,1.14231,0.719708,106.429,123.644,17,13,2.0,10.0,6.2
16958,16958,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.44867,0.046416,0.950019,4.02686,414.357,89.4716,49.6162,7.55696,1.14231,0.719708,106.429,123.644,17,2,2.0,10.0,6.2
16959,16959,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.44867,0.046416,0.950019,4.02686,414.357,89.4716,49.6162,7.55696,1.14231,0.719708,106.429,123.644,17,1,2.0,10.0,6.2
16960,16960,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.44867,0.046416,0.950019,4.02686,414.357,89.4716,49.6162,7.55696,1.14231,0.719708,106.429,123.644,17,14,2.0,10.0,6.2
16961,16961,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.44867,0.046416,0.950019,4.02686,414.357,89.4716,49.6162,7.55696,1.14231,0.719708,106.429,123.644,17,9,2.0,10.0,6.2
16962,16962,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.34857,0.022749,0.368365,2.52128,51.7985,26.7071,58.5883,7.78369,0.852148,0.176027,45.4839,59.8802,17,11,2.0,10.0,6.2
16963,16963,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.34857,0.022749,0.368365,2.52128,51.7985,26.7071,58.5883,7.78369,0.852148,0.176027,45.4839,59.8802,17,13,2.0,10.0,6.2
16964,16964,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.34857,0.022749,0.368365,2.52128,51.7985,26.7071,58.5883,7.78369,0.852148,0.176027,45.4839,59.8802,17,2,2.0,10.0,6.2
16965,16965,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.34857,0.022749,0.368365,2.52128,51.7985,26.7071,58.5883,7.78369,0.852148,0.176027,45.4839,59.8802,17,1,2.0,10.0,6.2
16966,16966,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.34857,0.022749,0.368365,2.52128,51.7985,26.7071,58.5883,7.78369,0.852148,0.176027,45.4839,59.8802,17,14,2.0,10.0,6.2
16967,16967,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.34857,0.022749,0.368365,2.52128,51.7985,26.7071,58.5883,7.78369,0.852148,0.176027,45.4839,59.8802,17,9,2.0,10.0,6.2
16968,16968,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.16886,0.022664,0.352707,3.82803,178.825,32.6354,31.6907,10.2749,1.06614,0.147418,76.7434,84.2365,17,11,2.0,10.0,6.2
16969,16969,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.16886,0.022664,0.352707,3.82803,178.825,32.6354,31.6907,10.2749,1.06614,0.147418,76.7434,84.2365,17,13,2.0,10.0,6.2
16970,16970,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.16886,0.022664,0.352707,3.82803,178.825,32.6354,31.6907,10.2749,1.06614,0.147418,76.7434,84.2365,17,2,2.0,10.0,6.2
16971,16971,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.16886,0.022664,0.352707,3.82803,178.825,32.6354,31.6907,10.2749,1.06614,0.147418,76.7434,84.2365,17,1,2.0,10.0,6.2
16972,16972,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.16886,0.022664,0.352707,3.82803,178.825,32.6354,31.6907,10.2749,1.06614,0.147418,76.7434,84.2365,17,14,2.0,10.0,6.2
16973,16973,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.16886,0.022664,0.352707,3.82803,178.825,32.6354,31.6907,10.2749,1.06614,0.147418,76.7434,84.2365,17,9,2.0,10.0,6.2
16974,16974,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.16815,0.028381,0.311654,2.31589,132.54,28.5048,39.6423,12.8201,1.05011,0.159627,42.9558,109.046,17,11,2.0,10.0,6.2
16975,16975,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.16815,0.028381,0.311654,2.31589,132.54,28.5048,39.6423,12.8201,1.05011,0.159627,42.9558,109.046,17,13,2.0,10.0,6.2
16976,16976,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.16815,0.028381,0.311654,2.31589,132.54,28.5048,39.6423,12.8201,1.05011,0.159627,42.9558,109.046,17,2,2.0,10.0,6.2
16977,16977,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.16815,0.028381,0.311654,2.31589,132.54,28.5048,39.6423,12.8201,1.05011,0.159627,42.9558,109.046,17,1,2.0,10.0,6.2
16978,16978,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.16815,0.028381,0.311654,2.31589,132.54,28.5048,39.6423,12.8201,1.05011,0.159627,42.9558,109.046,17,14,2.0,10.0,6.2
16979,16979,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.16815,0.028381,0.311654,2.31589,132.54,28.5048,39.6423,12.8201,1.05011,0.159627,42.9558,109.046,17,9,2.0,10.0,6.2
16980,16980,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.17833,0.024246,0.304628,2.20865,129.386,41.0045,52.1339,10.7967,0.742594,0.229806,107.985,76.2512,17,11,2.0,10.0,6.2
16981,16981,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.17833,0.024246,0.304628,2.20865,129.386,41.0045,52.1339,10.7967,0.742594,0.229806,107.985,76.2512,17,13,2.0,10.0,6.2
16982,16982,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.17833,0.024246,0.304628,2.20865,129.386,41.0045,52.1339,10.7967,0.742594,0.229806,107.985,76.2512,17,2,2.0,10.0,6.2
16983,16983,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.17833,0.024246,0.304628,2.20865,129.386,41.0045,52.1339,10.7967,0.742594,0.229806,107.985,76.2512,17,1,2.0,10.0,6.2
16984,16984,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.17833,0.024246,0.304628,2.20865,129.386,41.0045,52.1339,10.7967,0.742594,0.229806,107.985,76.2512,17,14,2.0,10.0,6.2
16985,16985,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.17833,0.024246,0.304628,2.20865,129.386,41.0045,52.1339,10.7967,0.742594,0.229806,107.985,76.2512,17,9,2.0,10.0,6.2
16986,16986,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.61264,0.02827,0.383531,2.84123,139.144,37.0239,39.0258,7.26696,1.142,0.114617,50.8753,68.7987,17,11,2.0,10.0,6.2
16987,16987,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.61264,0.02827,0.383531,2.84123,139.144,37.0239,39.0258,7.26696,1.142,0.114617,50.8753,68.7987,17,13,2.0,10.0,6.2
16988,16988,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.61264,0.02827,0.383531,2.84123,139.144,37.0239,39.0258,7.26696,1.142,0.114617,50.8753,68.7987,17,2,2.0,10.0,6.2
16989,16989,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.61264,0.02827,0.383531,2.84123,139.144,37.0239,39.0258,7.26696,1.142,0.114617,50.8753,68.7987,17,1,2.0,10.0,6.2
16990,16990,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.61264,0.02827,0.383531,2.84123,139.144,37.0239,39.0258,7.26696,1.142,0.114617,50.8753,68.7987,17,14,2.0,10.0,6.2
16991,16991,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.61264,0.02827,0.383531,2.84123,139.144,37.0239,39.0258,7.26696,1.142,0.114617,50.8753,68.7987,17,9,2.0,10.0,6.2
16992,16992,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.9192,0.024881,0.278368,2.26576,228.525,32.3641,46.426,15.7758,1.01654,0.161842,61.2609,97.304,17,11,2.0,10.0,6.2
16993,16993,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.9192,0.024881,0.278368,2.26576,228.525,32.3641,46.426,15.7758,1.01654,0.161842,61.2609,97.304,17,13,2.0,10.0,6.2
16994,16994,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.9192,0.024881,0.278368,2.26576,228.525,32.3641,46.426,15.7758,1.01654,0.161842,61.2609,97.304,17,2,2.0,10.0,6.2
16995,16995,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.9192,0.024881,0.278368,2.26576,228.525,32.3641,46.426,15.7758,1.01654,0.161842,61.2609,97.304,17,1,2.0,10.0,6.2
16996,16996,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.9192,0.024881,0.278368,2.26576,228.525,32.3641,46.426,15.7758,1.01654,0.161842,61.2609,97.304,17,14,2.0,10.0,6.2
16997,16997,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.9192,0.024881,0.278368,2.26576,228.525,32.3641,46.426,15.7758,1.01654,0.161842,61.2609,97.304,17,9,2.0,10.0,6.2
16998,16998,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.4824,0.050014,0.527634,2.80363,142.394,42.942,51.0602,10.2327,0.941836,0.138979,89.7038,93.0814,17,11,2.0,10.0,6.2
16999,16999,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.4824,0.050014,0.527634,2.80363,142.394,42.942,51.0602,10.2327,0.941836,0.138979,89.7038,93.0814,17,13,2.0,10.0,6.2
17000,17000,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.4824,0.050014,0.527634,2.80363,142.394,42.942,51.0602,10.2327,0.941836,0.138979,89.7038,93.0814,17,2,2.0,10.0,6.2
17001,17001,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.4824,0.050014,0.527634,2.80363,142.394,42.942,51.0602,10.2327,0.941836,0.138979,89.7038,93.0814,17,1,2.0,10.0,6.2
17002,17002,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.4824,0.050014,0.527634,2.80363,142.394,42.942,51.0602,10.2327,0.941836,0.138979,89.7038,93.0814,17,14,2.0,10.0,6.2
17003,17003,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.4824,0.050014,0.527634,2.80363,142.394,42.942,51.0602,10.2327,0.941836,0.138979,89.7038,93.0814,17,9,2.0,10.0,6.2
17004,17004,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.09858,0.03242,0.624255,2.55518,226.446,54.7028,54.2385,10.6018,0.887075,0.343581,103.408,75.4243,17,11,2.0,10.0,6.2
17005,17005,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.09858,0.03242,0.624255,2.55518,226.446,54.7028,54.2385,10.6018,0.887075,0.343581,103.408,75.4243,17,13,2.0,10.0,6.2
17006,17006,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.09858,0.03242,0.624255,2.55518,226.446,54.7028,54.2385,10.6018,0.887075,0.343581,103.408,75.4243,17,2,2.0,10.0,6.2
17007,17007,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.09858,0.03242,0.624255,2.55518,226.446,54.7028,54.2385,10.6018,0.887075,0.343581,103.408,75.4243,17,1,2.0,10.0,6.2
17008,17008,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.09858,0.03242,0.624255,2.55518,226.446,54.7028,54.2385,10.6018,0.887075,0.343581,103.408,75.4243,17,14,2.0,10.0,6.2
17009,17009,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.09858,0.03242,0.624255,2.55518,226.446,54.7028,54.2385,10.6018,0.887075,0.343581,103.408,75.4243,17,9,2.0,10.0,6.2
17010,17010,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.02664,0.022647,0.377727,2.0252,178.185,44.5151,24.4201,7.2523,0.67062,0.125345,50.415,47.4048,17,11,2.0,10.0,6.2
17011,17011,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.02664,0.022647,0.377727,2.0252,178.185,44.5151,24.4201,7.2523,0.67062,0.125345,50.415,47.4048,17,13,2.0,10.0,6.2
17012,17012,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.02664,0.022647,0.377727,2.0252,178.185,44.5151,24.4201,7.2523,0.67062,0.125345,50.415,47.4048,17,2,2.0,10.0,6.2
17013,17013,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.02664,0.022647,0.377727,2.0252,178.185,44.5151,24.4201,7.2523,0.67062,0.125345,50.415,47.4048,17,1,2.0,10.0,6.2
17014,17014,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.02664,0.022647,0.377727,2.0252,178.185,44.5151,24.4201,7.2523,0.67062,0.125345,50.415,47.4048,17,14,2.0,10.0,6.2
17015,17015,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.02664,0.022647,0.377727,2.0252,178.185,44.5151,24.4201,7.2523,0.67062,0.125345,50.415,47.4048,17,9,2.0,10.0,6.2
17016,17016,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.96102,0.022526,0.277609,3.52034,71.2435,41.7747,24.7821,8.89126,0.744266,0.122992,81.4261,63.187,17,11,2.0,10.0,6.2
17017,17017,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.96102,0.022526,0.277609,3.52034,71.2435,41.7747,24.7821,8.89126,0.744266,0.122992,81.4261,63.187,17,13,2.0,10.0,6.2
17018,17018,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.96102,0.022526,0.277609,3.52034,71.2435,41.7747,24.7821,8.89126,0.744266,0.122992,81.4261,63.187,17,2,2.0,10.0,6.2
17019,17019,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.96102,0.022526,0.277609,3.52034,71.2435,41.7747,24.7821,8.89126,0.744266,0.122992,81.4261,63.187,17,1,2.0,10.0,6.2
17020,17020,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.96102,0.022526,0.277609,3.52034,71.2435,41.7747,24.7821,8.89126,0.744266,0.122992,81.4261,63.187,17,14,2.0,10.0,6.2
17021,17021,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,5.96102,0.022526,0.277609,3.52034,71.2435,41.7747,24.7821,8.89126,0.744266,0.122992,81.4261,63.187,17,9,2.0,10.0,6.2
17022,17022,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.2611,0.033175,0.618388,2.64952,188.531,40.7412,27.9899,9.39692,1.04528,0.342518,62.9461,90.8587,17,11,2.0,10.0,6.2
17023,17023,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.2611,0.033175,0.618388,2.64952,188.531,40.7412,27.9899,9.39692,1.04528,0.342518,62.9461,90.8587,17,13,2.0,10.0,6.2
17024,17024,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.2611,0.033175,0.618388,2.64952,188.531,40.7412,27.9899,9.39692,1.04528,0.342518,62.9461,90.8587,17,2,2.0,10.0,6.2
17025,17025,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.2611,0.033175,0.618388,2.64952,188.531,40.7412,27.9899,9.39692,1.04528,0.342518,62.9461,90.8587,17,1,2.0,10.0,6.2
17026,17026,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.2611,0.033175,0.618388,2.64952,188.531,40.7412,27.9899,9.39692,1.04528,0.342518,62.9461,90.8587,17,14,2.0,10.0,6.2
17027,17027,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.2611,0.033175,0.618388,2.64952,188.531,40.7412,27.9899,9.39692,1.04528,0.342518,62.9461,90.8587,17,9,2.0,10.0,6.2
17028,17028,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.47048,0.022625,0.383587,2.79999,97.3978,33.1806,27.3738,12.0194,0.953857,0.21873,76.4531,56.756,17,11,2.0,10.0,6.2
17029,17029,12,1208.6,28.059999999999995,42.321,13.285999999999998,220,6.47048,0.022625,0.383587,2.79999,97.3978,33.1806,27.3738,12.0194,0.953857,0.21873,76.4531,56.756,17,13,2.0,10.0,6.2
